vegetable,week_start,wholesale_price,retail_price
CARROT,2017-03-20,135.384615384615,119.26829268292684
LEEKS,2017-03-20,87.0,88.88888888888889
PUMPKIN,2017-03-20,85.7142857142857,109.47368421052632
SNAKE GOURD,2017-03-20,41.3333333333333,150.66666666666666
BRINJALS,2017-03-27,154.444444444444,107.0
CABBAGE,2017-03-27,17.3333333333333,112.43243243243244
CARROT,2017-03-27,145.454545454545,140.52631578947367
LEEKS,2017-03-27,85.4545454545454,115.25
PUMPKIN,2017-03-27,88.6363636363636,131.14285714285714
SNAKE GOURD,2017-03-27,37.9166666666666,158.9189189189189
BRINJALS,2017-04-03,148.333333333333,107.6923076923077
CABBAGE,2017-04-03,13.6666666666666,113.5897435897436
CARROT,2017-04-03,153.636363636363,139.5
LEEKS,2017-04-03,92.0,111.02564102564102
PUMPKIN,2017-04-03,95.5555555555555,122.25
SNAKE GOURD,2017-04-03,40.0,158.88888888888889
BRINJALS,2017-04-10,143.33333333333334,136.57142857142858
CABBAGE,2017-04-10,11.083333333333334,122.42424242424242
CARROT,2017-04-10,191.11111111111111,153.93939393939394
LEEKS,2017-04-10,93.33333333333331,120.55555555555556
PUMPKIN,2017-04-10,85.55555555555556,118.52941176470588
SNAKE GOURD,2017-04-10,47.72727272727273,157.8125
BRINJALS,2017-04-17,124.0,140.0
CABBAGE,2017-04-17,13.27666667,163.52941176470588
CARROT,2017-04-17,198.4615385,219.0909090909091
LEEKS,2017-04-17,95.38461538,115.83333333333331
PUMPKIN,2017-04-17,92.08333333,133.33333333333334
SNAKE GOURD,2017-04-17,45.38461538,154.28571428571428
BRINJALS,2017-04-24,118.333333333333,114.73684210526316
CABBAGE,2017-04-24,11.6666666666666,187.0
CARROT,2017-04-24,152.727272727272,218.8235294117647
LEEKS,2017-04-24,82.2222222222222,113.03030303030305
PUMPKIN,2017-04-24,57.0,123.125
SNAKE GOURD,2017-04-24,44.6153846153846,157.24137931034485
BRINJALS,2017-05-01,117.5,130.97560975609755
CABBAGE,2017-05-01,8.2,214.5
CARROT,2017-05-01,111.111111111111,278.3783783783784
LEEKS,2017-05-01,71.0,113.64864864864865
PUMPKIN,2017-05-01,43.2857142857142,115.60975609756098
SNAKE GOURD,2017-05-01,29.5,162.97297297297297
BRINJALS,2017-05-08,112.857142857142,148.2051282051282
CABBAGE,2017-05-08,7.42857142857142,211.53846153846155
CARROT,2017-05-08,101.818181818181,272.94117647058823
LEEKS,2017-05-08,58.8888888888888,115.9090909090909
PUMPKIN,2017-05-08,37.0833333333333,114.44444444444444
SNAKE GOURD,2017-05-08,38.076923076923,188.06451612903223
BRINJALS,2017-05-15,108.571428571428,149.23076923076923
CABBAGE,2017-05-15,8.57142857142857,212.5
CARROT,2017-05-15,99.0909090909091,299.35483870967744
LEEKS,2017-05-15,71.1111111111111,126.38888888888889
PUMPKIN,2017-05-15,34.8333333333333,113.15789473684212
SNAKE GOURD,2017-05-15,40.3076923076923,186.95652173913044
BRINJALS,2017-05-22,81.6666666666666,149.71428571428572
CABBAGE,2017-05-22,8.85714285714285,199.41176470588235
CARROT,2017-05-22,90.0,297.3333333333333
LEEKS,2017-05-22,57.5,124.16666666666669
PUMPKIN,2017-05-22,29.1666666666666,114.57142857142856
SNAKE GOURD,2017-05-22,34.5833333333333,194.54545454545453
BRINJALS,2017-05-29,56.6666666666666,181.8421052631579
CABBAGE,2017-05-29,13.8333333333333,230.0
CARROT,2017-05-29,84.0,300.0
LEEKS,2017-05-29,52.8571428571428,136.8181818181818
PUMPKIN,2017-05-29,35.0,134.11764705882354
SNAKE GOURD,2017-05-29,31.0,192.9032258064516
BRINJALS,2017-06-05,108.75,210.3703703703704
CABBAGE,2017-06-05,14.6666666666666,190.0
CARROT,2017-06-05,96.6666666666666,268.7096774193548
LEEKS,2017-06-05,70.0,136.76470588235293
PUMPKIN,2017-06-05,53.8888888888888,136.47058823529412
SNAKE GOURD,2017-06-05,30.4545454545454,194.34782608695653
BRINJALS,2017-06-12,107.142857142857,216.31578947368425
CABBAGE,2017-06-12,11.2857142857142,200.54054054054055
CARROT,2017-06-12,124.615384615384,356.6666666666667
LEEKS,2017-06-12,70.0,160.0
PUMPKIN,2017-06-12,68.0666666666666,157.27272727272728
SNAKE GOURD,2017-06-12,33.5833333333333,218.9655172413793
BRINJALS,2017-06-19,105.7142857,172.1875
CABBAGE,2017-06-19,14.2,197.5
CARROT,2017-06-19,116.0,320.7692307692308
LEEKS,2017-06-19,51.11111111,156.5
PUMPKIN,2017-06-19,74.0,165.66666666666666
SNAKE GOURD,2017-06-19,42.0,204.07407407407408
BRINJALS,2017-06-26,130.0,171.42857142857142
CABBAGE,2017-06-26,12.8,176.28571428571428
CARROT,2017-06-26,131.111111111111,296.2962962962963
LEEKS,2017-06-26,57.2727272727272,141.42857142857142
PUMPKIN,2017-06-26,95.0,185.55555555555551
SNAKE GOURD,2017-06-26,36.3636363636363,188.27586206896552
BRINJALS,2017-07-03,108.333333333333,145.78947368421052
CABBAGE,2017-07-03,9.14285714285714,153.33333333333334
CARROT,2017-07-03,134.0,243.33333333333337
LEEKS,2017-07-03,60.5555555555555,131.53846153846155
PUMPKIN,2017-07-03,102.222222222222,188.125
SNAKE GOURD,2017-07-03,25.5555555555555,195.3571428571429
BRINJALS,2017-07-10,131.666666666666,150.27027027027026
CABBAGE,2017-07-10,10.4285714285714,171.05263157894737
CARROT,2017-07-10,136.0,241.76470588235293
LEEKS,2017-07-10,67.2727272727272,129.0909090909091
PUMPKIN,2017-07-10,104.090909090909,196.66666666666663
SNAKE GOURD,2017-07-10,24.5833333333333,191.6
BRINJALS,2017-07-17,136.6666667,153.52941176470588
CABBAGE,2017-07-17,12.77272727,177.57575757575756
CARROT,2017-07-17,138.3333333,246.28571428571428
LEEKS,2017-07-17,71.53846154,126.97674418604652
PUMPKIN,2017-07-17,105.5555556,189.6296296296296
SNAKE GOURD,2017-07-17,32.125,188.3870967741935
BRINJALS,2017-07-24,120.0,177.3684210526316
CABBAGE,2017-07-24,11.5,172.0
CARROT,2017-07-24,140.0,231.33333333333337
LEEKS,2017-07-24,74.5454545454545,120.52631578947368
PUMPKIN,2017-07-24,86.875,180.6060606060606
SNAKE GOURD,2017-07-24,43.9166666666666,187.1875
BRINJALS,2017-07-31,105.714285714285,177.4193548387097
CABBAGE,2017-07-31,11.125,165.71428571428572
CARROT,2017-07-31,135.384615384615,214.48275862068965
LEEKS,2017-07-31,72.8571428571428,126.57894736842104
PUMPKIN,2017-07-31,115.714285714285,160.9375
SNAKE GOURD,2017-07-31,31.5384615384615,177.27272727272728
BRINJALS,2017-08-07,130.0,175.45454545454547
CABBAGE,2017-08-07,10.85714286,142.33333333333334
CARROT,2017-08-07,139.0909091,207.1428571428571
LEEKS,2017-08-07,90.0,126.28571428571428
PUMPKIN,2017-08-07,118.3333333,143.75
SNAKE GOURD,2017-08-07,25.0,175.625
BRINJALS,2017-08-14,113.75,173.25581395348837
CABBAGE,2017-08-14,9.66666666666666,126.5
CARROT,2017-08-14,138.333333333333,164.6341463414634
LEEKS,2017-08-14,83.076923076923,120.2439024390244
PUMPKIN,2017-08-14,120.0,119.28571428571428
SNAKE GOURD,2017-08-14,23.8,175.3125
BRINJALS,2017-08-21,150.0,170.0
CABBAGE,2017-08-21,10.818181818181818,118.6046511627907
CARROT,2017-08-21,142.14285714285714,156.09756097560975
LEEKS,2017-08-21,85.71428571428571,115.6818181818182
PUMPKIN,2017-08-21,104.1818181818182,105.0
SNAKE GOURD,2017-08-21,22.0,163.0
BRINJALS,2017-08-28,131.428571428571,176.1764705882353
CABBAGE,2017-08-28,9.14285714285714,107.17948717948718
CARROT,2017-08-28,144.0,135.89743589743588
LEEKS,2017-08-28,90.0,120.52631578947368
PUMPKIN,2017-08-28,93.5,100.57142857142856
SNAKE GOURD,2017-08-28,19.076923076923,140.0
BRINJALS,2017-09-04,115.0,185.8823529411765
CABBAGE,2017-09-04,9.8,117.17948717948718
CARROT,2017-09-04,158.888888888888,148.0
LEEKS,2017-09-04,87.5,132.12121212121212
PUMPKIN,2017-09-04,110.9,94.0625
SNAKE GOURD,2017-09-04,10.8461538461538,133.33333333333334
BRINJALS,2017-09-11,111.666666666666,206.0606060606061
CABBAGE,2017-09-11,8.75,120.54054054054056
CARROT,2017-09-11,162.5,149.21052631578948
LEEKS,2017-09-11,87.7777777777777,149.48717948717947
PUMPKIN,2017-09-11,111.285714285714,103.125
SNAKE GOURD,2017-09-11,13.9090909090909,149.28571428571428
BRINJALS,2017-09-18,111.1111111,184.73684210526315
CABBAGE,2017-09-18,9.833333333,115.22727272727272
CARROT,2017-09-18,164.1666667,136.31578947368422
LEEKS,2017-09-18,91.66666667,144.8780487804878
PUMPKIN,2017-09-18,116.0,106.75675675675676
SNAKE GOURD,2017-09-18,13.11111111,153.2258064516129
BRINJALS,2017-09-25,125.0,214.19354838709677
CABBAGE,2017-09-25,11.2,147.57575757575756
CARROT,2017-09-25,166.0,157.5
LEEKS,2017-09-25,92.7272727272727,177.09677419354838
PUMPKIN,2017-09-25,92.5454545454545,108.33333333333331
SNAKE GOURD,2017-09-25,14.9,154.54545454545453
BRINJALS,2017-10-02,116.0,222.16216216216216
CABBAGE,2017-10-02,11.0,150.54054054054055
CARROT,2017-10-02,152.0,167.71428571428572
LEEKS,2017-10-02,84.16666666666667,216.1290322580645
PUMPKIN,2017-10-02,80.0,108.83720930232558
SNAKE GOURD,2017-10-02,11.0,170.0
BRINJALS,2017-10-09,111.6666667,213.9393939393939
CABBAGE,2017-10-09,10.53846154,170.27777777777777
CARROT,2017-10-09,145.4545455,160.23809523809524
LEEKS,2017-10-09,82.30769231,212.8571428571429
PUMPKIN,2017-10-09,66.90909091,109.5
SNAKE GOURD,2017-10-09,10.5,170.27777777777777
BRINJALS,2017-10-16,107.7777778,208.75
CABBAGE,2017-10-16,10.25,176.875
CARROT,2017-10-16,130.0,177.5
LEEKS,2017-10-16,77.5,225.80645161290323
PUMPKIN,2017-10-16,60.5,113.14285714285714
SNAKE GOURD,2017-10-16,11.92307692,172.0
BRINJALS,2017-10-23,102.2222222,201.31578947368425
CABBAGE,2017-10-23,10.14285714,173.23529411764707
CARROT,2017-10-23,146.6666667,186.5625
LEEKS,2017-10-23,83.0,267.4193548387097
PUMPKIN,2017-10-23,58.25,114.11764705882354
SNAKE GOURD,2017-10-23,11.63636364,165.75757575757575
BRINJALS,2017-10-30,84.54545455,200.58823529411765
CABBAGE,2017-10-30,8.615384615,171.8181818181818
CARROT,2017-10-30,139.1666667,189.0
LEEKS,2017-10-30,79.09090909,235.71428571428572
PUMPKIN,2017-10-30,48.92857143,120.0
SNAKE GOURD,2017-10-30,10.9,175.80645161290323
BRINJALS,2017-11-06,60.83333333,216.58536585365857
CABBAGE,2017-11-06,7.5,168.78048780487805
CARROT,2017-11-06,129.1666667,221.6216216216216
LEEKS,2017-11-06,72.30769231,225.1282051282051
PUMPKIN,2017-11-06,45.0,130.23809523809524
SNAKE GOURD,2017-11-06,10.58333333,180.625
BRINJALS,2017-11-13,56.11111111,232.0
CABBAGE,2017-11-13,7.0,175.71428571428572
CARROT,2017-11-13,127.2727273,223.24324324324328
LEEKS,2017-11-13,70.0,239.3939393939394
PUMPKIN,2017-11-13,35.41666667,136.28571428571428
SNAKE GOURD,2017-11-13,8.909090909,176.20689655172413
BRINJALS,2017-11-20,54.0,229.42857142857144
CABBAGE,2017-11-20,9.1,215.2941176470588
CARROT,2017-11-20,122.0,240.3571428571429
LEEKS,2017-11-20,65.45454545,271.1764705882353
PUMPKIN,2017-11-20,37.27272727,130.0
SNAKE GOURD,2017-11-20,8.583333333,204.48275862068965
BRINJALS,2017-11-27,53.33333333,197.8947368421053
CABBAGE,2017-11-27,8.25,200.9090909090909
CARROT,2017-11-27,117.0,210.55555555555551
LEEKS,2017-11-27,63.33333333,277.7142857142857
PUMPKIN,2017-11-27,36.0,125.26315789473684
SNAKE GOURD,2017-11-27,11.0,195.1851851851852
BRINJALS,2017-12-04,55.71428571,197.5
CABBAGE,2017-12-04,5.8,198.0
CARROT,2017-12-04,118.75,207.87878787878788
LEEKS,2017-12-04,80.0,280.0
PUMPKIN,2017-12-04,44.0,128.97435897435898
SNAKE GOURD,2017-12-04,5.833333333,199.0625
BRINJALS,2017-12-11,61.42857143,210.78947368421052
CABBAGE,2017-12-11,6.0,187.6190476190476
CARROT,2017-12-11,115.4545455,205.5
LEEKS,2017-12-11,77.27272727,293.93939393939394
PUMPKIN,2017-12-11,49.0,128.75
SNAKE GOURD,2017-12-11,7.384615385,199.1891891891892
BRINJALS,2017-12-18,71.66666667,213.90243902439025
CABBAGE,2017-12-18,8.1,183.51351351351352
CARROT,2017-12-18,125.8333333,186.66666666666663
LEEKS,2017-12-18,83.63636364,283.05555555555554
PUMPKIN,2017-12-18,51.44444444,123.0
SNAKE GOURD,2017-12-18,10.11111111,208.57142857142856
BRINJALS,2017-12-25,77.5,262.05882352941177
CABBAGE,2017-12-25,8.8,156.66666666666666
CARROT,2017-12-25,132.5,205.80645161290323
LEEKS,2017-12-25,85.0,280.55555555555554
PUMPKIN,2017-12-25,71.42857143,118.64864864864865
SNAKE GOURD,2017-12-25,13.77777778,210.0
BRINJALS,2018-01-01,211.5384615,299.2857142857143
CABBAGE,2018-01-01,75.83333333,172.85714285714286
CARROT,2018-01-01,100.8333333,207.5
LEEKS,2018-01-01,182.5,269.4117647058824
PUMPKIN,2018-01-01,35.41666667,117.14285714285714
SNAKE GOURD,2018-01-01,98.33333333,192.33333333333337
BRINJALS,2018-01-08,111.6666667,201.33333333333337
CABBAGE,2018-01-08,45.38461538,139.3548387096774
CARROT,2018-01-08,90.0,182.97297297297297
LEEKS,2018-01-08,138.3333333,237.64705882352945
PUMPKIN,2018-01-08,40.83333333,118.78787878787878
SNAKE GOURD,2018-01-08,85.0,175.33333333333334
BRINJALS,2018-01-15,65.38461538,159.53488372093022
CABBAGE,2018-01-15,41.15384615,138.3783783783784
CARROT,2018-01-15,73.33333333,168.97435897435898
LEEKS,2018-01-15,172.5,241.8918918918919
PUMPKIN,2018-01-15,38.75,106.66666666666669
SNAKE GOURD,2018-01-15,75.83333333,171.71428571428572
BRINJALS,2018-01-22,63.07692308,140.5
CABBAGE,2018-01-22,34.61538462,111.94444444444444
CARROT,2018-01-22,70.41666667,147.3170731707317
LEEKS,2018-01-22,169.1666667,239.47368421052633
PUMPKIN,2018-01-22,36.66666667,101.95121951219512
SNAKE GOURD,2018-01-22,65.83333333,147.3684210526316
BRINJALS,2018-01-29,45.0,132.56410256410257
CABBAGE,2018-01-29,30.41666667,109.21052631578948
CARROT,2018-01-29,67.5,149.41176470588235
LEEKS,2018-01-29,165.8333333,229.1891891891892
PUMPKIN,2018-01-29,40.41666667,108.78048780487804
SNAKE GOURD,2018-01-29,68.33333333,156.21621621621622
BRINJALS,2018-02-05,41.78571429,122.3076923076923
CABBAGE,2018-02-05,29.64285714,115.94594594594597
CARROT,2018-02-05,65.0,148.1081081081081
LEEKS,2018-02-05,125.8333333,223.61111111111111
PUMPKIN,2018-02-05,42.08333333,113.51351351351352
SNAKE GOURD,2018-02-05,58.33333333,140.0
BRINJALS,2018-02-12,57.30769231,129.42857142857142
CABBAGE,2018-02-12,31.66666667,115.9375
CARROT,2018-02-12,92.5,181.1764705882353
LEEKS,2018-02-12,182.5,245.66666666666663
PUMPKIN,2018-02-12,45.83333333,114.375
SNAKE GOURD,2018-02-12,65.83333333,141.1764705882353
BRINJALS,2018-02-19,60.83333333,132.94117647058823
CABBAGE,2018-02-19,26.36363636,112.5
CARROT,2018-02-19,61.66666667,143.4375
LEEKS,2018-02-19,109.1666667,206.0606060606061
PUMPKIN,2018-02-19,47.91666667,116.875
SNAKE GOURD,2018-02-19,56.66666667,127.87878787878788
BRINJALS,2018-02-26,76.92307692,146.0
CABBAGE,2018-02-26,24.61538462,102.0
CARROT,2018-02-26,65.83333333,148.4848484848485
LEEKS,2018-02-26,102.5,190.9090909090909
PUMPKIN,2018-02-26,47.08333333,112.58064516129032
SNAKE GOURD,2018-02-26,64.16666667,128.42105263157896
BRINJALS,2018-03-05,74.64285714,129.41176470588235
CABBAGE,2018-03-05,22.85714286,100.3125
CARROT,2018-03-05,59.16666667,131.47058823529412
LEEKS,2018-03-05,93.33333333,172.5806451612903
PUMPKIN,2018-03-05,44.58333333,102.6470588235294
SNAKE GOURD,2018-03-05,54.16666667,118.23529411764706
BRINJALS,2018-03-12,52.08333333,127.42857142857144
CABBAGE,2018-03-12,24.16666667,107.22222222222224
CARROT,2018-03-12,60.0,135.67567567567568
LEEKS,2018-03-12,95.83333333,181.8421052631579
PUMPKIN,2018-03-12,42.5,101.17647058823528
SNAKE GOURD,2018-03-12,50.83333333,116.12903225806453
BRINJALS,2018-03-19,51.33333333,123.24324324324324
CABBAGE,2018-03-19,20.71428571,101.94444444444444
CARROT,2018-03-19,54.16666667,130.8108108108108
LEEKS,2018-03-19,90.0,163.88888888888889
PUMPKIN,2018-03-19,35.0,100.0
SNAKE GOURD,2018-03-19,60.83333333,136.0
BRINJALS,2018-03-26,48.33333333,123.33333333333331
CABBAGE,2018-03-26,23.33333333,101.42857142857144
CARROT,2018-03-26,65.83333333,149.7058823529412
LEEKS,2018-03-26,97.5,180.57142857142856
PUMPKIN,2018-03-26,27.5,98.4375
SNAKE GOURD,2018-03-26,55.83333333,129.14285714285714
BRINJALS,2018-04-02,46.92307692,120.0
CABBAGE,2018-04-02,27.27272727,103.88888888888889
CARROT,2018-04-02,65.0,144.72222222222223
LEEKS,2018-04-02,145.8333333,189.72972972972977
PUMPKIN,2018-04-02,19.58333333,97.14285714285714
SNAKE GOURD,2018-04-02,57.5,134.54545454545453
BRINJALS,2018-04-09,43.92857143,116.66666666666669
CABBAGE,2018-04-09,26.07142857,95.88235294117646
CARROT,2018-04-09,69.58333333,146.15384615384616
LEEKS,2018-04-09,118.3333333,187.22222222222223
PUMPKIN,2018-04-09,21.5,98.57142857142856
SNAKE GOURD,2018-04-09,53.33333333,123.4375
BRINJALS,2018-04-16,42.14285714,115.92592592592592
CABBAGE,2018-04-16,32.5,110.0
CARROT,2018-04-16,99.16666667,148.78787878787878
LEEKS,2018-04-16,145.8333333,221.3793103448276
PUMPKIN,2018-04-16,19.16666667,97.4074074074074
SNAKE GOURD,2018-04-16,55.83333333,138.07692307692307
BRINJALS,2018-04-23,40.71428571,108.37837837837836
CABBAGE,2018-04-23,28.07692308,103.52941176470588
CARROT,2018-04-23,88.33333333,147.56756756756758
LEEKS,2018-04-23,138.3333333,221.38888888888889
PUMPKIN,2018-04-23,18.75,94.24242424242424
SNAKE GOURD,2018-04-23,53.33333333,122.8125
BRINJALS,2018-04-30,55.41666667,114.375
CABBAGE,2018-04-30,28.75,107.58620689655172
CARROT,2018-04-30,90.0,148.70967741935485
LEEKS,2018-04-30,139.1666667,221.8181818181818
PUMPKIN,2018-04-30,17.91666667,81.81818181818181
SNAKE GOURD,2018-04-30,68.33333333,136.78571428571428
BRINJALS,2018-05-07,65.83333333,135.0
CABBAGE,2018-05-07,32.5,109.71428571428572
CARROT,2018-05-07,102.5,170.0
LEEKS,2018-05-07,144.1666667,226.47058823529412
PUMPKIN,2018-05-07,19.16666667,84.32432432432432
SNAKE GOURD,2018-05-07,75.83333333,143.4375
BRINJALS,2018-05-14,72.66666667,141.76470588235293
CABBAGE,2018-05-14,33.66666667,114.54545454545456
CARROT,2018-05-14,135.8333333,202.0
LEEKS,2018-05-14,154.1666667,227.05882352941177
PUMPKIN,2018-05-14,19.28571429,87.71428571428571
SNAKE GOURD,2018-05-14,90.0,167.0
BRINJALS,2018-05-21,73.21428571,146.8421052631579
CABBAGE,2018-05-21,50.35714286,123.14285714285714
CARROT,2018-05-21,171.6666667,251.8181818181818
LEEKS,2018-05-21,173.3333333,259.4117647058824
PUMPKIN,2018-05-21,21.66666667,88.15789473684211
SNAKE GOURD,2018-05-21,101.6666667,168.3783783783784
BRINJALS,2018-05-28,77.0,157.02702702702703
CABBAGE,2018-05-28,49.0,132.35294117647058
CARROT,2018-05-28,190.9090909,304.81481481481484
LEEKS,2018-05-28,175.4545455,276.1764705882353
PUMPKIN,2018-05-28,23.63636364,97.05882352941175
SNAKE GOURD,2018-05-28,100.9090909,167.0
BRINJALS,2018-06-04,102.5,188.4848484848485
CABBAGE,2018-06-04,65.83333333,147.27272727272728
CARROT,2018-06-04,193.3333333,305.27777777777777
LEEKS,2018-06-04,206.6666667,323.2258064516129
PUMPKIN,2018-06-04,26.66666667,87.5
SNAKE GOURD,2018-06-04,105.0,192.59259259259255
BRINJALS,2018-06-11,140.8333333,203.33333333333337
CABBAGE,2018-06-11,76.66666667,165.0
CARROT,2018-06-11,220.8333333,316.42857142857144
LEEKS,2018-06-11,220.8333333,317.4193548387097
PUMPKIN,2018-06-11,27.30769231,88.78787878787878
SNAKE GOURD,2018-06-11,123.3333333,195.0
BRINJALS,2018-06-18,109.1666667,193.1578947368421
CABBAGE,2018-06-18,112.5,191.6216216216216
CARROT,2018-06-18,285.0,343.8888888888889
LEEKS,2018-06-18,234.1666667,317.8787878787879
PUMPKIN,2018-06-18,26.66666667,87.3529411764706
SNAKE GOURD,2018-06-18,99.16666667,191.71428571428572
BRINJALS,2018-06-25,95.0,176.92307692307693
CABBAGE,2018-06-25,136.6666667,230.57142857142856
CARROT,2018-06-25,278.3333333,338.52941176470586
LEEKS,2018-06-25,205.8333333,295.9375
PUMPKIN,2018-06-25,27.5,89.39393939393939
SNAKE GOURD,2018-06-25,107.5,194.66666666666663
BRINJALS,2018-07-02,78.46153846,173.42857142857142
CABBAGE,2018-07-02,132.3076923,228.57142857142856
CARROT,2018-07-02,193.3333333,317.42857142857144
LEEKS,2018-07-02,160.0,293.3333333333333
PUMPKIN,2018-07-02,28.46153846,91.66666666666669
SNAKE GOURD,2018-07-02,103.3333333,192.05882352941177
BRINJALS,2018-07-09,61.42857143,159.72222222222223
CABBAGE,2018-07-09,126.6666667,225.3571428571429
CARROT,2018-07-09,186.6666667,273.0769230769231
LEEKS,2018-07-09,126.6666667,250.8571428571429
PUMPKIN,2018-07-09,32.91666667,100.57142857142856
SNAKE GOURD,2018-07-09,101.6666667,187.24137931034485
BRINJALS,2018-07-16,67.69,159.39
CABBAGE,2018-07-16,118.83,223.85
CARROT,2018-07-16,177.5,272.14
LEEKS,2018-07-16,110.83,210.0
PUMPKIN,2018-07-16,38.75,104.71
SNAKE GOURD,2018-07-16,88.33,185.56
BRINJALS,2018-07-23,70.0,162.0
CABBAGE,2018-07-23,131.0,234.28571428571428
CARROT,2018-07-23,207.0,277.94871794871796
LEEKS,2018-07-23,101.0,184.59459459459455
PUMPKIN,2018-07-23,40.5,113.61111111111111
SNAKE GOURD,2018-07-23,90.0,188.125
BRINJALS,2018-07-30,73.57142857,164.0
CABBAGE,2018-07-30,126.1538462,212.94117647058823
CARROT,2018-07-30,217.5,286.1111111111111
LEEKS,2018-07-30,74.16666667,155.0
PUMPKIN,2018-07-30,75.83333333,130.32258064516128
SNAKE GOURD,2018-07-30,85.83333333,176.47058823529412
BRINJALS,2018-08-06,70.38461538,152.28571428571428
CABBAGE,2018-08-06,93.84615385,200.32258064516128
CARROT,2018-08-06,235.8333333,295.625
LEEKS,2018-08-06,57.5,151.76470588235293
PUMPKIN,2018-08-06,78.33333333,135.16129032258064
SNAKE GOURD,2018-08-06,83.33333333,161.0
BRINJALS,2018-08-13,77.5,155.2941176470588
CABBAGE,2018-08-13,85.83333333,177.02702702702703
CARROT,2018-08-13,261.6666667,342.3529411764706
LEEKS,2018-08-13,50.83333333,132.57142857142858
PUMPKIN,2018-08-13,80.0,143.63636363636363
SNAKE GOURD,2018-08-13,78.33333333,154.11764705882354
BRINJALS,2018-08-20,87.5,158.125
CABBAGE,2018-08-20,95.83333333,205.80645161290323
CARROT,2018-08-20,269.1666667,345.0
LEEKS,2018-08-20,53.33333333,140.9375
PUMPKIN,2018-08-20,70.0,138.27586206896552
SNAKE GOURD,2018-08-20,50.0,143.2258064516129
BRINJALS,2018-08-27,110.0,176.7741935483871
CABBAGE,2018-08-27,98.46153846,203.51351351351352
CARROT,2018-08-27,258.3333333,345.29411764705884
LEEKS,2018-08-27,48.75,130.3125
PUMPKIN,2018-08-27,58.33333333,122.06896551724138
SNAKE GOURD,2018-08-27,53.07692308,146.25
BRINJALS,2018-09-03,92.85714286,170.6060606060606
CABBAGE,2018-09-03,123.8461538,208.4375
CARROT,2018-09-03,252.5,341.7647058823529
LEEKS,2018-09-03,40.0,124.70588235294116
PUMPKIN,2018-09-03,48.33333333,121.17647058823528
SNAKE GOURD,2018-09-03,51.53846154,126.25
BRINJALS,2018-09-10,91.66666667,162.94117647058823
CABBAGE,2018-09-10,100.0,206.36363636363637
CARROT,2018-09-10,211.8181818,291.6666666666667
LEEKS,2018-09-10,46.66666667,124.16666666666669
PUMPKIN,2018-09-10,42.5,118.23529411764706
SNAKE GOURD,2018-09-10,56.66666667,130.625
BRINJALS,2018-09-17,92.85714286,164.75
CABBAGE,2018-09-17,74.16666667,169.0625
CARROT,2018-09-17,167.5,282.1212121212121
LEEKS,2018-09-17,48.33333333,124.57142857142856
PUMPKIN,2018-09-17,38.33333333,117.1875
SNAKE GOURD,2018-09-17,54.16666667,121.8181818181818
BRINJALS,2018-09-24,88.0,153.05555555555554
CABBAGE,2018-09-24,58.46153846,150.3125
CARROT,2018-09-24,109.1666667,202.8571428571429
LEEKS,2018-09-24,45.83333333,119.71428571428572
PUMPKIN,2018-09-24,33.33333333,103.63636363636364
SNAKE GOURD,2018-09-24,51.66666667,121.8181818181818
BRINJALS,2018-10-01,81.42857143,134.44444444444446
CABBAGE,2018-10-01,40.76923077,132.94117647058823
CARROT,2018-10-01,106.6666667,186.66666666666663
LEEKS,2018-10-01,36.36363636,118.23529411764706
PUMPKIN,2018-10-01,33.75,114.28571428571428
SNAKE GOURD,2018-10-01,74.16666667,140.0
BRINJALS,2018-10-08,71.53846154,134.84848484848484
CABBAGE,2018-10-08,38.57142857,120.625
CARROT,2018-10-08,84.16666667,183.33333333333337
LEEKS,2018-10-08,31.66666667,116.47058823529412
PUMPKIN,2018-10-08,35.0,115.45454545454544
SNAKE GOURD,2018-10-08,90.0,146.66666666666666
BRINJALS,2018-10-15,93.84615385,161.61290322580646
CABBAGE,2018-10-15,67.91666667,148.0
CARROT,2018-10-15,124.1666667,204.83870967741936
LEEKS,2018-10-15,54.16666667,137.27272727272728
PUMPKIN,2018-10-15,37.91666667,116.7741935483871
SNAKE GOURD,2018-10-15,111.6666667,179.6551724137931
BRINJALS,2018-10-22,115.8333333,191.93548387096777
CABBAGE,2018-10-22,77.5,157.8125
CARROT,2018-10-22,125.8333333,208.8235294117647
LEEKS,2018-10-22,55.38461538,142.8125
PUMPKIN,2018-10-22,46.66666667,119.375
SNAKE GOURD,2018-10-22,120.8333333,192.66666666666663
BRINJALS,2018-10-29,125.8333333,206.1290322580645
CABBAGE,2018-10-29,83.33333333,165.0
CARROT,2018-10-29,155.8333333,224.72222222222223
LEEKS,2018-10-29,65.0,143.33333333333334
PUMPKIN,2018-10-29,45.83333333,112.6470588235294
SNAKE GOURD,2018-10-29,136.6666667,193.5483870967742
BRINJALS,2018-11-05,128.3333333,208.23529411764707
CABBAGE,2018-11-05,105.8333333,191.25
CARROT,2018-11-05,225.8333333,296.0
LEEKS,2018-11-05,126.6666667,207.87878787878788
PUMPKIN,2018-11-05,52.5,119.3939393939394
SNAKE GOURD,2018-11-05,118.3333333,190.3703703703704
BRINJALS,2018-11-12,111.6666667,200.8571428571429
CABBAGE,2018-11-12,108.3333333,200.33333333333337
CARROT,2018-11-12,227.5,335.48387096774195
